key,Created Date,data,Incident Zip,Incident Address,Street Name,City,Status,Community Board,Borough,latitude,longitude
32781456,02/26/2016 03:42:00 PM,"Taste/Odor, Musty/Stale (QA4)",11234,4824 AVENUE I,AVENUE I,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.63040027352881,-73.92975112276403
32778436,02/26/2016 03:31:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10026,19 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.799351900347695,-73.95243935961122
32779791,02/26/2016 02:56:00 PM,"Taste/Odor, Musty/Stale (QA4)",10032,473 WEST  158 STREET,WEST  158 STREET,NEW YORK,Started,12 MANHATTAN,MANHATTAN,40.8330075642874,-73.94041794243994
32778488,02/26/2016 02:36:00 PM,Cloudy Or Milky Water (QB1),10306,51 WAVECREST STREET,WAVECREST STREET,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.56349341417522,-74.09948226651449
32781076,02/26/2016 02:35:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10075,239 EAST   80 STREET,EAST   80 STREET,NEW YORK,Started,08 MANHATTAN,MANHATTAN,40.77457380764561,-73.95584730749773
32778479,02/26/2016 09:04:00 AM,Cloudy Or Milky Water (QB1),11211,250 NORTH   10 STREET,NORTH   10 STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.71752298429115,-73.95280798851248
32768687,02/25/2016 11:40:00 PM,"Taste/Odor, Musty/Stale (QA4)",10029,2086 2 AVENUE,2 AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN,40.791362644307455,-73.94188532807934
32775872,02/25/2016 07:01:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10034,569 ACADEMY STREET,ACADEMY STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.86326314171466,-73.92302651709883
32774550,02/25/2016 06:54:00 PM,Cloudy Or Milky Water (QB1),10301,27 CLOVE WAY,CLOVE WAY,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.62107367812552,-74.11162821827364
32767992,02/25/2016 06:38:00 PM,"Taste/Odor, Chemical (QA2)",10461,1443 OVERING STREET,OVERING STREET,BRONX,Closed,10 BRONX,BRONX,40.84023046976397,-73.84481605520605
32775845,02/25/2016 04:56:00 PM,Cloudy Or Milky Water (QB1),11218,599 EAST    7 STREET,EAST    7 STREET,BROOKLYN,Started,12 BROOKLYN,BROOKLYN,40.63717861896401,-73.97151783515484
32771294,02/25/2016 04:56:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11377,30-53 69 STREET,69 STREET,Woodside,Closed,03 QUEENS,QUEENS,40.75879905518115,-73.89832737062795
32770920,02/25/2016 03:03:00 PM,"Taste/Odor, Musty/Stale (QA4)",10301,19 DUANE COURT,DUANE COURT,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.639540476832515,-74.09332249291249
32767993,02/25/2016 12:15:00 PM,"Taste/Odor, Chemical (QA2)",11106,35-16 34 STREET,34 STREET,Astoria,Started,01 QUEENS,QUEENS,40.756599938386486,-73.92644165560324
32775846,02/25/2016 10:26:00 AM,Cloudy Or Milky Water (QB1),11237,116 GEORGE STREET,GEORGE STREET,BROOKLYN,Started,04 BROOKLYN,BROOKLYN,40.70333439669016,-73.92954803514631
32768686,02/25/2016 05:24:00 AM,"Taste/Odor, Musty/Stale (QA4)",10037,2181 MADISON AVENUE,MADISON AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN,40.81246075512482,-73.93558468632713
32761220,02/24/2016 02:06:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10012,475 WEST BROADWAY,WEST BROADWAY,NEW YORK,Closed,02 MANHATTAN,MANHATTAN,40.72657937988709,-74.00020204186372
32763598,02/24/2016 10:09:00 AM,"Taste/Odor, Chemical (QA2)",11375,102-45 62 ROAD,62 ROAD,Forest Hills,Started,06 QUEENS,QUEENS,40.73510169459292,-73.8554457499332
32766844,02/24/2016 10:02:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10029,215 EAST   99 STREET,EAST   99 STREET,NEW YORK,Started,11 MANHATTAN,MANHATTAN,40.78696280513478,-73.9475370278089
32766216,02/24/2016 08:44:00 AM,"Taste/Odor, Chlorine (QA1)",11361,204-04 45 ROAD,45 ROAD,Bayside,Closed,11 QUEENS,QUEENS,40.756990136225106,-73.77877120561831
32754373,02/23/2016 06:49:00 PM,"Taste/Odor, Sewer (QA5)",11428,93-47 210 PLACE,210 PLACE,Queens Village,Started,13 QUEENS,QUEENS,40.71715371989899,-73.75105796484762
32755058,02/23/2016 03:02:00 PM,Cloudy Or Milky Water (QB1),11223,380 AVENUE U,AVENUE U,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.59731563947276,-73.97011968324215
32756507,02/23/2016 02:57:00 PM,"Taste/Odor, Chlorine (QA1)",11222,639 MORGAN AVENUE,MORGAN AVENUE,BROOKLYN,Started,01 BROOKLYN,BROOKLYN,40.72639076043684,-73.93987106366632
32750594,02/23/2016 01:07:00 PM,"No Sampling Required, Requested Information (QG2)",11361,36-34 208 STREET,208 STREET,Bayside,Closed,11 QUEENS,QUEENS,40.7659033065958,-73.77927227348056
32752014,02/23/2016 11:06:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11238,16 CLIFTON PLACE,CLIFTON PLACE,BROOKLYN,Closed,02 BROOKLYN,BROOKLYN,40.6876639588901,-73.96393854513808
32750605,02/23/2016 10:28:00 AM,"No Sampling Required, Requested Information (QG2)",11365,71-26 PARSONS BOULEVARD,PARSONS BOULEVARD,Fresh Meadows,Started,08 QUEENS,QUEENS,40.729583455540045,-73.81098116911322
32756508,02/23/2016 09:36:00 AM,"Taste/Odor, Chlorine (QA1)",11361,204-04 45 ROAD,45 ROAD,Bayside,Closed,11 QUEENS,QUEENS,40.756990136225106,-73.77877120561831
32752029,02/23/2016 09:08:00 AM,"Taste/Odor, Chemical (QA2)",10034,3961 10 AVENUE,10 AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.86728532018021,-73.91683931214769
32742402,02/22/2016 10:19:00 PM,Cloudy Or Milky Water (QB1),11226,33 CROOKE AVENUE,CROOKE AVENUE,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.652138412930235,-73.96425686832232
32746713,02/22/2016 11:10:00 AM,Cloudy Or Milky Water (QB1),10030,140 WEST  140 STREET,WEST  140 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.81784548890731,-73.93991126845069
32730923,02/20/2016 12:47:00 PM,"Taste/Odor, Chlorine (QA1)",10024,210 WEST   78 STREET,WEST   78 STREET,NEW YORK,Started,07 MANHATTAN,MANHATTAN,40.78266091174409,-73.97930576452451
32730636,02/20/2016 09:47:00 AM,Cloudy Or Milky Water (QB1),11432,153-30 89 AVENUE,89 AVENUE,Jamaica,Started,12 QUEENS,QUEENS,40.70551683054211,-73.80250139020299
32723852,02/19/2016 06:55:00 PM,"Taste/Odor, Sewer (QA5)",10303,1 DAVID PLACE,DAVID PLACE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.62984402905801,-74.14750741616156
32728625,02/19/2016 03:50:00 PM,"Oil, Grease In Water (QD1)",11358,40-29 191 STREET,191 STREET,Flushing,Closed,11 QUEENS,QUEENS,40.76071786186852,-73.79071070814747
32726535,02/19/2016 12:49:00 PM,Cloudy Or Milky Water (QB1),11432,85-11 KINGSTON PLACE,KINGSTON PLACE,Jamaica,Closed,08 QUEENS,QUEENS,40.71473592102125,-73.7927957973355
32721066,02/18/2016 11:56:00 PM,"Taste/Odor, Musty/Stale (QA4)",11225,11 MAPLE STREET,MAPLE STREET,BROOKLYN,Started,09 BROOKLYN,BROOKLYN,40.66026150321047,-73.9598264305932
32720398,02/18/2016 11:30:00 PM,Cloudy Or Milky Water (QB1),11225,1103 CARROLL STREET,CARROLL STREET,BROOKLYN,Closed,09 BROOKLYN,BROOKLYN,40.66730194634945,-73.95282189286402
32722408,02/18/2016 04:30:00 PM,Cloudy Or Milky Water (QB1),11365,194-25A 64 AVENUE,64 AVENUE,Fresh Meadows,Closed,08 QUEENS,QUEENS,40.740816853899354,-73.77958994670327
32716842,02/18/2016 01:51:00 PM,"No Sampling Required, Requested Information (QG2)",10025,214 WEST  109 STREET,WEST  109 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.802773666135415,-73.96527403619781
32714903,02/18/2016 10:48:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10034,685 ACADEMY STREET,ACADEMY STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.86723089460547,-73.92556363683735
32720820,02/18/2016 10:34:00 AM,"Taste/Odor, Sewer (QA5)",11375,102-36 64 AVENUE,64 AVENUE,Forest Hills,Closed,06 QUEENS,QUEENS,40.7318299728526,-73.85329876408906
32720267,02/18/2016 10:23:00 AM,Cloudy Or Milky Water (QB1),11223,380 AVENUE U,AVENUE U,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.59731563947276,-73.97011968324215
32720317,02/18/2016 07:30:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11216,583 EASTERN PARKWAY,EASTERN PARKWAY,BROOKLYN,Closed,08 BROOKLYN,BROOKLYN,40.669792580990794,-73.94901704686568
32711139,02/17/2016 09:36:00 PM,"Taste/Odor, Chlorine (QA1)",11219,5118 14 AVENUE,14 AVENUE,BROOKLYN,Closed,12 BROOKLYN,BROOKLYN,40.63242235212559,-73.99125240145736
32712230,02/17/2016 06:55:00 PM,"Taste/Odor, Sewer (QA5)",11412,183-77 BRINKERHOFF AVENUE,BRINKERHOFF AVENUE,Saint Albans,Closed,12 QUEENS,QUEENS,40.70178779135676,-73.7705402879737
32714006,02/17/2016 04:07:00 PM,Cloudy Or Milky Water (QB1),10453,2015 CRESTON AVENUE,CRESTON AVENUE,BRONX,Closed,05 BRONX,BRONX,40.8520325101027,-73.90548654524089
32711921,02/17/2016 03:40:00 PM,unknown odor/taste in drinking water (QA6),10461,2816 ROEBLING AVENUE,ROEBLING AVENUE,BRONX,Closed,10 BRONX,BRONX,40.84273530518653,-73.83609277112589
32711524,02/17/2016 01:02:00 PM,"No Sampling Required, Requested Information (QG2)",10034,110 SEAMAN AVENUE,SEAMAN AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.868374625548945,-73.92432221094444
32711133,02/17/2016 11:39:00 AM,"Taste/Odor, Chlorine (QA1)",10033,452 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.85030372032608,-73.93851562699032
32706376,02/17/2016 10:17:00 AM,Cloudy Or Milky Water (QB1),10025,316 WEST   93 STREET,WEST   93 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.7935045092855,-73.97506608379935
32709637,02/17/2016 09:39:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10467,2535 CRUGER AVENUE,CRUGER AVENUE,BRONX,Closed,11 BRONX,BRONX,40.86380432821047,-73.86640247063742
32710710,02/17/2016 09:28:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10039,247 WEST  145 STREET,WEST  145 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.822237329107956,-73.94047094277528
32710729,02/17/2016 09:24:00 AM,Cloudy Or Milky Water (QB1),10039,247 WEST  145 STREET,WEST  145 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.822237329107956,-73.94047094277528
32706617,02/17/2016 01:43:00 AM,unknown odor/taste in drinking water (QA6),11433,107-02 MERRICK BOULEVARD,MERRICK BOULEVARD,Jamaica,Closed,12 QUEENS,QUEENS,40.69992577317681,-73.78861866490539
32695672,02/16/2016 07:43:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10466,4324 BOYD AVENUE,BOYD AVENUE,BRONX,Closed,12 BRONX,BRONX,40.896091235939586,-73.85156535753964
32697229,02/16/2016 04:10:00 PM,Cloudy Or Milky Water (QB1),11206,165 GRAHAM AVENUE,GRAHAM AVENUE,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.7076375318658,-73.94326400614851
32703430,02/16/2016 12:51:00 PM,"No Sampling Required, Requested Information (QG2)",10030,133 EDGECOMB AVENUE,EDGECOMB AVENUE,NEW YORK,Open,09 MANHATTAN,MANHATTAN,40.82104841507693,-73.94509304992894
32703037,02/16/2016 01:01:00 AM,Cloudy Or Milky Water (QB1),11223,380 AVENUE U,AVENUE U,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.59731563947276,-73.97011968324215
32694678,02/15/2016 06:16:00 PM,"Taste/Odor, Chemical (QA2)",10040,255 CABRINI BOULEVARD,CABRINI BOULEVARD,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.8558860097121,-73.93770072768325
32693313,02/15/2016 04:56:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11217,118 ST MARKS AVENUE,ST MARKS AVENUE,BROOKLYN,Closed,08 BROOKLYN,BROOKLYN,40.679437589338534,-73.97289144800799
32687486,02/15/2016 12:31:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10312,60 ENDVIEW STREET,ENDVIEW STREET,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.54139762659083,-74.17524627491416
32668418,02/13/2016 09:05:00 PM,"Taste/Odor, Sewer (QA5)",11355,42-60 157 STREET,157 STREET,Flushing,Closed,07 QUEENS,QUEENS,40.75996698698167,-73.80876160927986
32663289,02/13/2016 11:47:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11223,2097 EAST    4 STREET,EAST    4 STREET,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.59899489463923,-73.96803395473741
32669606,02/13/2016 11:23:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11234,1747 COLEMAN STREET,COLEMAN STREET,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.61619477669068,-73.93232704131077
32669435,02/13/2016 10:23:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11432,85-14 168 STREET,168 STREET,Jamaica,Open,08 QUEENS,QUEENS,40.7132656156142,-73.79637147588349
32665021,02/13/2016 09:37:00 AM,Cloudy Or Milky Water (QB1),10031,260 CONVENT AVENUE,CONVENT AVENUE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN,40.821582454126144,-73.94848164255873
32662238,02/12/2016 01:30:00 PM,"Taste/Odor, Chlorine (QA1)",10467,831 BARTHOLDI STREET,BARTHOLDI STREET,BRONX,Closed,12 BRONX,BRONX,40.873790194513674,-73.86228922795281
32661830,02/12/2016 01:15:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10040,617 WEST  190 STREET,WEST  190 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.85512963679983,-73.93014998403282
32658295,02/12/2016 11:56:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10075,308 EAST   79 STREET,EAST   79 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.77312408931541,-73.95457018263441
32659714,02/12/2016 08:56:00 AM,Cloudy Or Milky Water (QB1),10033,709 WEST  176 STREET,WEST  176 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.84697990099863,-73.93855122902285
32662971,02/12/2016 08:05:00 AM,"Taste/Odor, Sewer (QA5)",10035,2096 5 AVENUE,5 AVENUE,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.80882664483736,-73.94051183604722
32659904,02/12/2016 03:07:00 AM,Cloudy Or Milky Water (QB1),11226,33 CROOKE AVENUE,CROOKE AVENUE,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.652138412930235,-73.96425686832232
32653282,02/11/2016 04:26:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10465,1468 SHORE DRIVE,SHORE DRIVE,BRONX,Closed,10 BRONX,BRONX,40.83497456247596,-73.81689383213147
32650089,02/11/2016 02:02:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11228,1400 BENSON AVENUE,BENSON AVENUE,BROOKLYN,Closed,11 BROOKLYN,BROOKLYN,40.61096312789921,-74.01337649817597
32648979,02/11/2016 01:40:00 PM,unknown odor/taste in drinking water (QA6),10001,127 WEST   25 STREET,WEST   25 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN,40.74459571654578,-73.9928183564927
32652234,02/11/2016 01:27:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10028,110 EAST END AVENUE,EAST END AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.773984735299706,-73.94547123796391
32651566,02/11/2016 01:14:00 PM,"Taste/Odor, Chlorine (QA1)",11216,117 JEFFERSON AVENUE,JEFFERSON AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.68300741796259,-73.95250070570367
32652018,02/11/2016 11:41:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11412,193-11 120 AVENUE,120 AVENUE,Saint Albans,Closed,12 QUEENS,QUEENS,40.68835778644636,-73.75595762931512
32650056,02/11/2016 10:33:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11207,220 HIGHLAND BOULEVARD,HIGHLAND BOULEVARD,BROOKLYN,Closed,05 BROOKLYN,BROOKLYN,40.68195782750631,-73.89346536095307
32650484,02/11/2016 09:56:00 AM,"Taste/Odor, Chlorine (QA1)",11219,1162 58 STREET,58 STREET,BROOKLYN,Closed,12 BROOKLYN,BROOKLYN,40.63184902318625,-74.00046475721408
32652201,02/11/2016 09:46:00 AM,Cloudy Or Milky Water (QB1),10016,275 MADISON AVENUE,MADISON AVENUE,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.75119527338492,-73.97970894471112
32642202,02/10/2016 04:07:00 PM,Cloudy Or Milky Water (QB1),11233,120 CHAUNCEY STREET,CHAUNCEY STREET,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.6803990181202,-73.92941723335176
32642203,02/10/2016 11:28:00 AM,Cloudy Or Milky Water (QB1),11372,37-36 88 STREET,88 STREET,Jackson Heights,Closed,03 QUEENS,QUEENS,40.7494724967911,-73.87858520976798
32646027,02/10/2016 11:10:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10035,500 EAST  119 STREET,EAST  119 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN,40.796854607187846,-73.93145355561053
32642088,02/10/2016 09:31:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11235,2750 EAST   12 STREET,EAST   12 STREET,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.5841256172622,-73.95742409701312
32638409,02/09/2016 11:36:00 AM,"No Sampling Required, Requested Information (QG2)",11206,102 MESEROLE STREET,MESEROLE STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.70781993861732,-73.94586440835653
32634159,02/09/2016 09:51:00 AM,"No Sampling Required, Requested Information (QG2)",10024,320 WEST   86 STREET,WEST   86 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.78918226720664,-73.97859231475127
32634092,02/09/2016 06:54:00 AM,unknown odor/taste in drinking water (QA6),10001,266 WEST   25 STREET,WEST   25 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN,40.74611922267119,-73.99648127510599
32626543,02/08/2016 08:29:00 PM,Cloudy Or Milky Water (QB1),11366,175-11 74 AVENUE,74 AVENUE,Fresh Meadows,Closed,08 QUEENS,QUEENS,40.72901743728634,-73.79460591931368
32629495,02/08/2016 03:00:00 PM,unknown odor/taste in drinking water (QA6),11234,4011 KINGS HIGHWAY,KINGS HIGHWAY,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.62412614028529,-73.93520448454125
32631428,02/08/2016 02:16:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11213,1577 CARROLL STREET,CARROLL STREET,BROOKLYN,Closed,09 BROOKLYN,BROOKLYN,40.666318733006236,-73.9347741975482
32627501,02/08/2016 11:50:00 AM,Cloudy Or Milky Water (QB1),11368,59-31 VANDOREN STREET,VANDOREN STREET,Corona,Closed,04 QUEENS,QUEENS,40.739074433130305,-73.84985106116507
32627533,02/08/2016 11:15:00 AM,unknown odor/taste in drinking water (QA6),10452,131 EAST  169 STREET,EAST  169 STREET,BRONX,Closed,04 BRONX,BRONX,40.83690443112996,-73.91717723947193
32623864,02/07/2016 12:37:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11233,1572 EASTERN PARKWAY,EASTERN PARKWAY,BROOKLYN,Closed,16 BROOKLYN,BROOKLYN,40.67101399998482,-73.91620444303751
32614898,02/06/2016 10:27:00 AM,"Taste/Odor, Chemical (QA2)",11216,833 ST JOHNS PLACE,ST JOHNS PLACE,BROOKLYN,Closed,08 BROOKLYN,BROOKLYN,40.67166800741936,-73.95072434565014
32610642,02/05/2016 07:47:00 PM,"Oil, Grease In Water (QD1)",10026,1330 5 AVENUE,5 AVENUE,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.79781044104941,-73.94855782800633
32608818,02/05/2016 12:42:00 AM,unknown odor/taste in drinking water (QA6),11238,86 LEXINGTON AVENUE,LEXINGTON AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.6868002594349,-73.95847631847153
32605817,02/04/2016 03:13:00 PM,"Taste/Odor, Chlorine (QA1)",11411,114-114 229 STREET,229 STREET,Cambria Heights,Closed,13 QUEENS,QUEENS,40.69823180949602,-73.72941825821671
32602254,02/04/2016 01:38:00 PM,unknown odor/taste in drinking water (QA6),11374,65-04 BOOTH STREET,BOOTH STREET,Rego Park,Closed,06 QUEENS,QUEENS,40.727231855090004,-73.85938103355782
32597300,02/03/2016 08:34:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11210,909 EAST   29 STREET,EAST   29 STREET,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.62856283099843,-73.94821994641192
32592410,02/03/2016 04:00:00 PM,Cloudy Or Milky Water (QB1),10473,2040 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,BRONX,Closed,09 BRONX,BRONX,40.8261989321845,-73.85493710507038
32592836,02/03/2016 02:42:00 PM,"Taste/Odor, Sewer (QA5)",10454,331 EAST  132 STREET,EAST  132 STREET,BRONX,Closed,01 BRONX,BRONX,40.806036145259405,-73.92765851614293
32596816,02/03/2016 01:40:00 PM,"Taste/Odor, Sewer (QA5)",11004,83-37 258 STREET,258 STREET,Glen Oaks,Closed,13 QUEENS,QUEENS,40.73802072050996,-73.71051037031326
32595396,02/03/2016 01:08:00 PM,"Taste/Odor, Musty/Stale (QA4)",11237,1492 JEFFERSON AVENUE,JEFFERSON AVENUE,BROOKLYN,Closed,04 BROOKLYN,BROOKLYN,40.6966439184746,-73.90800402339184
32588492,02/02/2016 11:51:00 PM,"Taste/Odor, Chemical (QA2)",10002,207 MADISON STREET,MADISON STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN,40.71269316612326,-73.98952126178614
32590712,02/02/2016 08:34:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10463,445 WEST  240 STREET,WEST  240 STREET,BRONX,Closed,08 BRONX,BRONX,40.88836026032316,-73.90421969481538
32590713,02/02/2016 05:16:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11433,104-23 165 STREET,165 STREET,Jamaica,Closed,12 QUEENS,QUEENS,40.70093870163987,-73.791688202388
32588177,02/02/2016 04:53:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10016,66 MADISON AVENUE,MADISON AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN,40.74359600160981,-73.98600863609721
32587270,02/02/2016 11:12:00 AM,unknown odor/taste in drinking water (QA6),10001,127 WEST   25 STREET,WEST   25 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN,40.74459571654578,-73.9928183564927
32589598,02/02/2016 10:55:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11203,832 MIDWOOD STREET,MIDWOOD STREET,BROOKLYN,Closed,09 BROOKLYN,BROOKLYN,40.66125061828113,-73.93260212086399
32580218,02/01/2016 06:49:00 PM,"Taste/Odor, Chlorine (QA1)",11220,266 67 STREET,67 STREET,BROOKLYN,Closed,10 BROOKLYN,BROOKLYN,40.63817006278112,-74.02605409150908
32575987,02/01/2016 10:26:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11209,647 74 STREET,74 STREET,BROOKLYN,Closed,10 BROOKLYN,BROOKLYN,40.62809812269345,-74.01869371833365
32571911,01/31/2016 10:30:00 PM,Cloudy Or Milky Water (QB1),11385,1881 TROUTMAN STREET,TROUTMAN STREET,Ridgewood,Closed,05 QUEENS,QUEENS,40.71152249128145,-73.91782359528383
32574284,01/31/2016 07:05:00 PM,"Taste/Odor, Chemical (QA2)",10301,29 LAFAYETTE AVENUE,LAFAYETTE AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.64398231823205,-74.0957177770696
32573754,01/31/2016 06:28:00 PM,"Taste/Odor, Chemical (QA2)",10304,782 RICHMOND ROAD,RICHMOND ROAD,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.60800700995578,-74.09151728718487
32571937,01/31/2016 06:21:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10304,272 RHINE AVENUE,RHINE AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.60730196978425,-74.0910481326751
32569895,01/31/2016 08:36:00 AM,"Taste/Odor, Musty/Stale (QA4)",10040,255 CABRINI BOULEVARD,CABRINI BOULEVARD,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.8558860097121,-73.93770072768325
32565698,01/30/2016 05:12:00 PM,"Taste/Odor, Chlorine (QA1)",10009,60 AVENUE B,AVENUE B,NEW YORK,Closed,03 MANHATTAN,MANHATTAN,40.72346822461068,-73.98239792426399
32563444,01/30/2016 04:45:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11385,78-48 65 STREET,65 STREET,Ridgewood,Closed,05 QUEENS,QUEENS,40.697030380838655,-73.88873145601472
32556793,01/29/2016 04:41:00 PM,Cloudy Or Milky Water (QB1),10034,569 ACADEMY STREET,ACADEMY STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.86326314171466,-73.92302651709883
32560707,01/29/2016 01:27:00 PM,"No Sampling Required, Requested Information (QG2)",10065,1113 YORK AVENUE,YORK AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.759382903747536,-73.95920714880465
